Date,万科A,万达院线,三一重工,上汽集团,上海电气,上海莱士,上港集团,东方明珠,东方航空,东方证券,东方财富,中信证券,中信银行,中兴通讯,中国中冶,中国中车,中国中铁,中国交建,中国人寿,中国国航,中国太保,中国平安,中国建筑,中国核电,中国电建,中国石化,中国石油,中国神华,中国联通,中国船舶,中国重工,中国铁建,中国铝业,中国银行,中海油服,中煤能源,中航动力,中航机载,中航资本,乐视网,云南白药,五粮液,交通银行,京东方A,伊利股份,保利地产,信威集团,光大证券,光大银行,兴业证券,兴业银行,农业银行,包钢股份,北京银行,北方稀土,华侨城A,华夏幸福,华夏银行,华泰证券,华能国际,双汇发展,国信证券,国投电力,国泰君安,国电电力,大秦铁路,宁波港,宝钢股份,工商银行,平安银行,广发证券,康美药业,建设银行,恒瑞医药,招商证券,招商银行,新华保险,方正证券,格力电器,比亚迪,民生银行,江苏有线,洋河股份,浙能电力,浦发银行,海天味业,海康威视,海澜之家,海螺水泥,海通证券,申万宏源,美的集团,苏宁云商,贵州茅台,长城汽车,长安汽车,长江电力,陕西煤业,青岛海尔
2014-07-18,5.7881,,4.5517,9.4647,3.6155,8.6316,3.3721,20.2367,2.2607,,1.1034,9.0351,2.8009,10.4973,1.4544,3.6866,2.1527,3.0850,11.8394,3.1054,13.1114,15.1169,1.5279,,2.3165,2.8239,5.6445,7.3424,2.9585,21.3397,4.6296,3.8480,3.1481,1.5891,15.8936,3.4220,22.4358,20.0135,3.3862,7.4103,29.5352,15.7795,2.2450,1.9155,8.4995,3.7992,21.7874,7.1493,1.5359,3.4162,6.3633,1.4493,1.2925,2.5625,13.1783,3.7669,8.4062,3.8101,6.2060,4.5555,13.1079,,4.2904,,1.7975,4.0163,1.9629,2.6654,2.1677,5.8140,7.6494,6.1476,2.4801,7.3472,6.6666,7.0696,17.7542,5.2288,8.7796,45.3771,3.4336,,31.1235,3.3591,4.5206,7.8364,5.7774,6.0056,11.6812,7.4909,,9.6323,6.2647,121.1061,7.9314,5.5596,4.6336,2.7242,5.9638
2014-07-21,6.0391,,4.5171,9.6659,3.6529,8.6316,3.3875,20.2367,2.2703,,1.1100,9.1748,2.8079,10.4505,1.4713,3.6945,2.1851,3.1017,11.9177,3.1525,13.3499,15.1511,1.5753,,2.3165,2.8183,5.6445,7.3211,2.9851,20.9539,4.6197,3.9123,3.1974,1.5953,15.5899,3.4220,22.4551,19.9655,3.4007,7.5578,29.6965,16.3500,2.2572,1.9155,8.8663,3.9558,23.8743,7.2113,1.5423,3.4666,6.4241,1.4493,1.2925,2.5549,12.9212,3.8146,9.2295,3.8248,6.2795,4.6028,13.2201,,4.3141,,1.8055,4.0222,1.9714,2.6526,2.1804,5.8444,7.6974,6.1696,2.4737,7.4147,6.6932,7.1059,17.9377,5.3554,8.9930,45.2210,3.4336,,33.3420,3.3665,4.5357,7.8944,6.0582,5.9924,11.9802,7.5407,,9.7903,6.2840,126.4680,7.9175,5.6137,4.5901,2.7375,6.1405
2014-07-22,6.0391,,4.4998,9.8671,3.6435,8.6316,3.3721,20.2367,2.2607,,1.1241,9.2136,2.7801,10.3255,1.4629,3.8142,2.1770,3.0850,11.9177,3.1713,13.4319,15.0789,1.5753,,2.3165,2.7785,5.5995,7.2570,2.9673,21.1716,4.6594,3.9123,3.3356,1.5891,15.2126,3.3880,22.3780,20.3882,3.4048,7.9981,30.7362,16.1031,2.2450,1.9067,9.0912,4.0625,23.6147,7.1670,1.5423,3.4123,6.3836,1.4493,1.2960,2.5247,12.7733,3.8146,8.9111,3.8297,6.2142,4.7213,13.4847,,4.3617,,1.7975,3.9870,1.9459,2.6654,2.1551,5.8018,7.6093,6.2181,2.4737,7.5007,6.6466,7.1276,18.4464,5.2678,9.0056,45.2503,3.3936,,33.3654,3.3222,4.5106,7.8557,6.3278,6.0712,11.8550,7.4743,,9.7546,6.2166,125.8450,7.7040,5.6904,4.5974,2.7109,6.4138
2014-07-23,6.2291,,4.5171,10.0501,3.6996,8.6316,3.4028,20.2367,2.2896,,1.1393,9.3146,2.8148,10.4192,1.4798,3.8701,2.1932,3.1184,12.0919,3.1901,14.0357,15.2880,1.5753,,2.3165,2.8296,5.6370,7.3531,2.9673,21.4486,4.6992,3.9123,3.5132,1.5891,15.5255,3.4305,22.6383,20.3210,3.4504,8.0730,30.9991,16.5544,2.2572,1.9155,9.1898,4.0980,24.8628,7.3088,1.5487,3.5054,6.5388,1.4493,1.3101,2.5398,13.1655,3.9099,9.1652,3.8592,6.3285,4.8397,13.4927,,4.4172,,1.8055,4.0222,1.9629,2.7103,2.1677,5.9053,7.7054,6.2316,2.4801,7.5565,6.7531,7.2365,18.5131,5.3651,9.0213,47.0158,3.4451,,33.6522,3.3517,4.5508,7.8944,6.3465,6.0712,12.0636,7.6071,,9.8412,6.2551,127.7374,8.1948,5.8211,4.6481,2.7442,6.3676
2014-07-24,6.3920,,4.6123,10.5319,3.6529,8.6316,3.4028,20.2367,2.2800,,1.0991,9.4155,2.8496,10.3256,1.4882,3.9898,2.2337,3.1603,12.2747,3.1807,14.2668,15.6569,1.6069,,2.3165,2.8580,5.6595,7.4225,2.9585,21.9234,4.7190,3.9605,3.4540,1.5953,15.4519,3.4560,22.3394,19.9559,3.4670,8.3521,30.7840,16.6481,2.2755,1.9155,9.2292,4.1621,24.9127,7.2910,1.5551,3.5093,6.5793,1.4493,1.3242,2.5436,13.0433,3.9497,9.0655,3.8740,6.3530,4.8792,13.3885,,4.4093,,1.8293,4.1219,1.9714,2.7423,2.1741,5.9479,7.7615,6.3303,2.4992,7.4728,6.7931,7.3091,19.1803,5.3457,9.0401,46.7232,3.4565,,33.4005,3.3369,4.5760,7.8678,6.3877,6.0449,12.2444,7.7315,,9.8667,6.2070,129.1252,8.4860,5.8166,4.6844,2.7641,6.5863
2014-07-25,6.6634,,4.6728,10.5258,3.6902,8.6316,3.4105,20.2367,2.3476,,1.0687,9.7259,3.0094,10.5448,1.4967,4.0935,2.2741,3.1937,12.5532,3.2466,14.5649,16.0867,1.6332,,2.3165,2.8864,5.7495,7.6361,3.0029,22.0718,4.7687,4.0167,3.4540,1.6139,16.1513,3.5154,22.1273,20.1480,3.5128,8.3249,31.7579,16.6140,2.3304,1.9330,9.3830,4.4324,24.7730,7.4859,1.5873,3.6411,6.9302,1.4800,1.3524,2.6455,13.5062,4.1007,9.3838,3.9821,6.5490,4.8792,13.5889,,4.4728,,1.8373,4.1864,1.9969,2.7679,2.2057,6.2097,8.0098,6.3977,2.5437,7.5844,7.0329,7.5341,20.1893,5.4917,9.3069,46.6256,3.5595,,33.3654,3.3886,4.7220,7.9282,6.3128,5.9793,12.5503,7.9804,,10.2693,6.2743,129.3144,8.5942,5.9789,4.8294,2.8507,6.7251
2014-07-28,6.6566,,4.7161,10.7636,3.7556,8.6316,3.4794,20.2367,2.3669,,1.0828,9.8657,3.0372,10.6622,1.5136,4.1254,2.2822,3.2355,12.5794,3.2466,14.7214,16.2578,1.6543,,2.3165,2.9148,5.8094,7.9138,3.1095,22.8633,4.8383,4.0820,3.5132,1.6263,16.4642,3.5833,22.3876,20.1768,3.5669,8.3499,31.8774,16.7417,2.3792,1.9506,9.4659,4.3826,25.0725,7.6454,1.6065,3.8582,7.0044,1.5107,1.3770,2.6681,14.0269,4.1484,9.3613,4.0264,6.6960,4.8476,13.8334,,4.4410,,1.8452,4.2450,2.0054,2.7743,2.2309,6.2462,8.1540,6.5099,2.5691,7.5216,7.1661,7.6793,20.5562,5.6962,9.3791,47.4548,3.5824,,33.5118,3.4255,4.7522,8.0853,6.4439,5.9924,12.6546,8.1297,,10.3712,6.4572,129.4958,8.4860,6.0195,4.8584,2.8840,6.7797
2014-07-29,6.6770,,4.8632,10.8551,3.7463,8.6316,3.5567,20.2367,2.4152,,1.1404,10.2460,3.1623,10.7561,1.5390,4.2623,2.3632,3.3191,12.8840,3.3689,14.8631,16.6191,1.6806,,2.3165,2.9489,5.8994,8.1754,3.1184,23.0018,4.9277,4.1975,3.7402,1.6822,16.4734,3.6852,22.9468,20.7725,3.6542,8.3499,32.0268,17.0994,2.6538,2.0121,9.5368,4.4467,24.4135,8.0795,1.6708,3.8970,7.4025,1.5537,1.3946,2.7511,14.0976,4.2517,9.4674,4.3164,6.8920,4.9423,14.4708,,4.4172,,1.8691,4.1922,2.0309,2.8448,2.2752,6.5871,8.4103,6.5728,2.6454,7.5077,7.3392,7.9696,20.5812,5.9104,9.5737,47.8937,3.7999,,34.5888,3.5067,4.9334,8.2062,6.5637,6.0449,12.6546,8.2956,,10.7535,6.7459,129.5510,8.5248,6.1638,4.8512,3.0705,6.7461
2014-07-30,6.7381,,4.8200,10.8038,3.7743,8.6316,3.5646,20.2367,2.3959,,1.1469,10.2460,3.1276,10.8579,1.5474,4.2136,2.3389,3.2940,12.9537,3.3407,14.7140,16.6191,1.6648,,2.3165,2.9546,5.9219,8.0580,3.1273,23.1007,4.8979,4.1728,3.6119,1.6760,16.5838,3.6513,23.4771,20.9936,3.6293,8.3499,32.0208,16.5885,2.6721,1.9945,9.6631,4.4040,24.9627,8.2478,1.6837,3.9242,7.4700,1.5414,1.3770,2.7511,13.9176,4.3709,9.1973,4.2919,6.8511,4.7923,14.4908,,4.3697,,1.8532,4.1922,2.0394,2.7872,2.2689,6.5871,8.3943,6.6132,2.6454,7.5146,7.2793,8.0059,20.1976,5.9104,9.4136,50.2445,3.7827,,33.2483,3.4920,4.9787,8.2183,6.8707,6.0449,12.3348,8.2956,,10.6312,6.7651,126.7439,8.5526,6.0421,4.9165,3.0106,6.8512
2014-07-31,6.5006,,4.8459,10.5747,3.7463,8.6316,3.6041,20.2367,2.4345,,1.1535,10.1063,3.1067,10.7718,1.5305,4.1487,2.3308,3.2857,12.9798,3.3783,14.8183,16.7218,1.6385,,2.3165,2.9546,5.9968,8.0793,3.1361,23.4569,5.0171,4.1480,3.5922,1.6636,17.0256,3.6428,23.4868,20.9455,3.5960,8.3499,32.3853,16.3330,2.6782,1.9858,10.6412,4.1763,24.9627,8.2833,1.6644,4.0327,7.3486,1.5291,1.3770,2.7285,13.9498,4.2517,8.7535,4.2574,6.8511,4.6581,14.5429,,4.3300,,1.8214,4.1277,2.0394,2.7615,2.2562,6.5445,8.4343,6.5997,2.6136,7.7169,7.2793,7.9333,20.4228,5.9202,9.3885,50.1860,3.7598,,33.5410,3.4846,4.8781,8.1820,6.9606,5.9990,12.4113,8.2707,,10.5802,6.6881,124.8121,8.4222,6.1097,4.8947,3.0372,6.7419
2014-08-01,6.6498,,4.8719,10.5944,3.7556,8.6316,3.5962,20.2367,2.4249,,1.1524,10.1839,3.1345,10.8266,1.5474,4.2055,2.3389,3.2940,13.1626,3.3878,14.8333,16.9461,1.6490,,2.3165,2.9433,5.9968,8.1861,3.1184,23.3679,5.0370,4.1728,3.5823,1.6760,16.9336,3.6937,23.6796,21.3018,3.7437,8.3499,32.0866,16.4607,2.7758,2.0121,10.4716,4.2332,23.9442,8.3098,1.6772,4.1413,7.4565,1.5414,1.3982,2.7700,14.2262,4.3788,8.7439,4.3115,6.9410,4.6976,15.1923,,4.3221,,1.8452,4.1864,2.0394,2.7679,2.2689,6.5993,8.4584,6.6132,2.6327,7.6797,7.3392,8.0059,20.4145,5.9299,9.4670,49.6300,3.7942,,34.1615,3.5289,4.9183,8.2376,7.0017,6.0384,12.4669,8.2956,,10.8605,6.7266,126.2945,8.5137,6.1052,4.9237,3.0306,6.7924
2014-08-04,6.6159,,4.8632,10.6598,3.7089,8.6316,3.5646,20.2367,2.3959,,1.1230,10.0364,3.0998,10.6152,1.5305,4.1811,2.3308,3.3024,13.1278,3.3313,14.7065,16.6951,1.6596,,2.3165,2.9376,5.9968,8.3997,3.0828,22.6852,4.9177,4.1315,3.5033,1.6884,16.8323,3.6852,23.3518,21.0899,3.7229,8.3499,33.4608,16.4352,2.7453,1.9945,10.5071,4.2261,23.8743,8.4250,1.7993,4.1258,7.3890,1.5537,1.4616,2.7361,14.1105,4.5060,8.6956,4.3312,6.9491,4.7528,15.1121,,4.3776,,1.8532,4.1922,2.0139,2.8256,2.2689,6.5141,8.4183,6.5862,2.6454,7.8843,7.2460,7.9986,20.5812,6.0078,9.5360,48.7618,3.7598,,33.9508,3.4772,4.9435,8.3609,7.0017,6.3468,12.3626,8.1795,,10.9370,6.6111,128.5259,8.7162,5.9654,4.9890,3.0306,6.8933
2014-08-05,6.7652,,4.9151,10.8496,3.8024,8.6316,3.5962,20.2367,2.4442,,1.1361,10.5565,3.1554,10.8501,1.5643,4.3679,2.3874,3.3442,13.5544,3.4442,15.0718,17.1173,1.6912,,2.3165,3.0001,6.0343,8.5813,3.1806,23.2788,5.0171,4.2552,3.7204,1.6946,17.1084,3.7532,23.5446,21.5040,3.7541,8.3499,33.1920,16.7588,2.7148,2.0209,10.6175,4.3044,23.5148,8.3541,1.7672,4.1801,7.4970,1.5598,1.5144,2.7927,15.4347,4.5775,8.8275,4.3656,7.2023,4.7528,15.0319,,4.3459,,1.8771,4.2567,2.0394,2.9473,2.2815,6.6663,8.6506,6.7254,2.6581,7.8471,7.5057,8.1583,21.1733,6.0857,9.6459,50.2152,3.8285,,34.8639,3.5215,4.9938,8.3609,6.9231,6.4978,12.7728,8.4864,,11.1714,6.7170,129.3144,9.1516,6.0376,5.0542,3.2104,7.0531
2014-08-06,6.5684,,5.0449,10.6794,3.7837,8.6316,3.6198,20.2367,2.4539,,1.1785,10.4245,3.1137,10.9831,1.5812,4.3029,2.4121,3.3358,13.3193,3.4254,14.7587,16.8016,1.6754,,2.3165,2.9660,5.9968,8.4318,3.1806,23.1502,4.9475,4.2635,3.6119,1.6822,16.8139,3.7701,23.3325,21.2922,3.7416,8.3499,33.1621,16.4948,2.6721,2.0121,10.5505,4.2190,23.6646,8.2212,1.7672,4.1103,7.2946,1.5537,1.4968,2.7511,15.2033,4.4662,8.6442,4.3017,7.1369,4.7055,14.7914,,4.3141,,1.8612,4.1864,2.0479,2.9473,2.2625,6.5445,8.5385,6.6760,2.6454,7.6727,7.4258,8.0567,20.8398,6.0078,9.5423,49.5519,3.7655,,34.7117,3.5437,4.9485,8.2666,6.9381,6.3994,12.7102,8.3785,,11.0185,6.8998,129.9452,9.1793,6.0872,5.0180,3.1904,6.9396
2014-08-07,6.4870,,5.1574,10.6402,3.7650,8.6316,3.6119,20.2367,2.4925,,1.1687,10.4478,3.0789,10.9988,1.6574,4.2786,2.4038,3.3358,13.2061,3.4913,14.6395,16.6381,1.6701,,2.3165,2.9660,5.9818,8.4157,3.1628,23.5756,5.0072,4.2552,4.2040,1.6760,16.7863,3.8126,23.8146,21.8314,3.7811,8.3499,33.0127,16.4607,2.6904,2.0385,10.5189,4.1763,23.3651,8.2655,1.7608,4.1103,7.1866,1.5537,1.7398,2.7549,15.6726,4.4106,8.6442,4.3558,7.1778,4.7292,14.8035,,4.3617,,1.8691,4.1922,2.0479,3.0114,2.2562,6.4836,8.5785,6.6491,2.6391,7.7611,7.4924,7.9333,20.5979,6.0078,9.3697,51.3857,3.7198,,34.5303,3.5215,4.9083,8.2763,7.0691,6.3600,12.7311,8.3951,,10.8503,6.8421,128.6048,9.1932,6.3171,4.9382,3.1904,6.7545
2014-08-08,6.4598,,5.1066,10.3588,3.7370,8.6316,3.6277,20.2367,2.4539,,1.1904,10.1684,3.0720,11.0379,1.6066,4.1568,2.3541,3.2689,13.0582,3.3972,14.5351,16.4061,1.6490,,2.3165,2.9319,5.8994,8.2182,3.1095,23.7438,4.9773,4.1645,3.8487,1.6636,16.6667,3.7532,23.5253,21.3596,3.6979,9.1851,31.9193,16.1371,2.6538,2.0121,10.2152,4.1692,23.6846,8.0441,1.7286,3.9940,7.1056,1.5353,1.7257,2.7172,15.2419,4.4662,8.5927,4.2722,6.9981,4.6897,14.4307,,4.3617,,1.8452,4.1453,2.0394,2.9986,2.2246,6.4106,8.3943,6.5907,2.6009,7.7076,7.3259,7.8317,19.9808,5.8423,9.2724,50.2347,3.6568,,34.5361,3.5289,4.8126,8.2231,7.0504,6.6160,12.4460,8.2956,,10.6516,6.7747,127.7059,8.9852,6.1458,4.8947,3.1038,6.5568
2014-08-11,6.4056,,5.0094,10.5224,3.7556,8.6316,3.6119,20.2367,2.4442,,1.1969,10.1684,3.0720,11.0379,1.5982,4.1487,2.3707,3.2773,13.0494,3.4066,14.5202,16.3529,1.6490,,2.3165,2.9773,5.9369,8.2769,3.1095,23.4569,4.9674,4.1893,3.8389,1.6698,16.6943,3.7532,23.8339,21.6677,3.8185,9.0103,32.1344,16.1967,2.6843,2.0209,10.5071,4.0838,24.0640,8.0352,1.7479,4.0405,7.1596,1.5414,1.7187,2.7285,15.3576,4.3311,8.6828,4.2673,6.9899,4.6976,14.3906,,4.3379,,1.8452,4.1453,2.0564,2.9666,2.2183,6.4288,8.4504,6.6177,2.6009,7.6960,7.3858,7.8825,20.0726,5.8520,9.3226,50.0397,3.6797,,34.8932,3.5141,4.8176,8.2183,7.1291,6.3206,12.5503,8.2956,,10.8044,6.9287,128.1159,9.1266,6.1458,4.9019,3.0772,6.5232
2014-08-12,6.5209,,5.0359,10.7121,3.7650,8.6316,3.6514,20.2367,2.4732,,1.2111,10.3236,3.1067,11.0223,1.6489,4.2136,2.4121,3.3275,13.2584,3.4536,14.6245,16.5164,1.6648,,2.3165,3.0171,5.9743,8.3997,3.1361,24.1000,5.0072,4.2882,3.8191,1.6760,16.9152,3.7786,23.8531,21.4944,3.9163,9.2328,32.3136,16.3415,2.6843,2.0385,10.5623,4.1265,24.8728,8.1238,1.7736,4.0715,7.2068,1.5475,1.7292,2.7323,15.5633,4.4344,8.9851,4.2771,7.1288,4.6897,14.7514,,4.3776,,1.8452,4.2274,2.0649,2.9730,2.2562,6.4836,8.5305,6.6985,2.6136,7.7425,7.4591,7.9696,20.3894,5.9396,9.3822,50.5761,3.6911,,34.6356,3.5289,4.8781,8.3271,7.1702,6.2681,12.7241,8.3703,,10.8350,7.0153,127.5876,9.1433,6.3261,4.9237,3.1038,6.5989
2014-08-13,6.5209,,5.0006,10.7121,3.7370,8.6316,3.6198,20.2367,2.4732,,1.2535,10.2693,3.0859,10.8892,1.6320,4.1893,2.4038,3.3609,13.1800,3.4725,14.5947,16.3529,1.6543,,2.3165,3.0171,5.9968,8.3517,3.1095,23.7438,4.9773,4.2717,3.9080,1.6760,16.8967,3.7447,23.9014,21.8603,3.9163,9.1692,31.7042,16.3330,2.6538,2.0561,10.5189,4.1336,26.6601,8.0972,1.7608,4.1258,7.1394,1.5414,1.7292,2.6983,15.4604,4.4186,8.9465,4.2378,7.1043,4.6897,14.4868,,4.5045,,1.8532,4.2333,2.0564,2.9281,2.2309,6.4410,8.4664,6.6895,2.6009,7.8866,7.4125,7.9188,20.3894,5.9299,9.2598,50.6252,3.6797,,34.2786,3.5215,4.8529,8.3150,7.1702,6.2747,12.6894,8.3868,,10.6821,6.9383,127.7690,9.1294,6.2630,4.9672,3.0705,6.5190
2014-08-14,6.4734,,4.9829,10.7383,3.7463,8.6316,3.6514,20.2367,2.4345,,1.2285,10.3469,3.0720,11.0458,1.6404,4.1406,2.4038,3.4111,13.5370,3.4160,14.9823,16.7332,1.6596,,2.3165,3.0001,5.9444,8.3250,3.1006,23.2093,4.9575,4.3377,3.8981,1.6760,16.9520,3.7786,23.4868,21.3307,3.9163,8.9195,31.8774,16.6225,2.6416,2.0561,10.3493,4.1052,27.5887,8.0795,1.7543,4.0987,7.1394,1.5353,1.8314,2.6870,15.3512,4.3152,8.7889,4.2132,7.0798,4.6976,14.5589,,4.5045,,1.8373,4.2157,2.0394,2.9025,2.2246,6.5019,8.4744,6.8152,2.6200,7.8215,7.4458,7.8607,21.3568,5.9202,9.2473,49.6976,3.6625,,34.2552,3.5584,4.8478,8.3246,7.1178,6.1893,12.6129,8.4117,,10.7535,6.9287,127.7532,8.9852,6.2630,4.9019,3.1038,6.5610
2014-08-15,6.3445,,4.9387,11.0655,3.7089,8.6316,3.6435,20.2367,2.4152,,1.2317,10.2934,3.0511,10.8501,1.6235,4.1568,2.3790,3.4696,13.1104,3.3878,14.7960,16.4479,1.6648,,2.3165,2.9717,5.8994,8.2769,3.0917,23.1895,4.9674,4.2800,3.7501,1.6698,16.7219,3.7362,23.9399,21.2633,3.9163,8.7879,31.7818,16.4181,2.6233,2.0473,10.4085,4.0625,27.6586,8.0263,1.7415,4.0405,7.0719,1.5414,1.7961,2.6643,14.9333,4.2914,8.6828,4.1886,6.9573,4.6581,14.0459,,4.4490,,1.8214,4.2802,2.0394,2.8384,2.2183,6.4167,8.4103,6.7344,2.6073,7.8773,7.3659,7.7881,20.3728,5.8130,9.1970,50.2835,3.6225,,34.4659,3.5363,4.8478,8.1288,7.0017,6.0449,12.4947,8.3205,,10.7280,7.0442,127.8951,8.6191,6.2765,4.9165,3.0372,6.4811
2014-08-18,6.3852,,4.9918,11.3665,3.7276,8.6316,3.6356,20.2367,2.4345,,1.2339,10.5211,3.0998,10.9597,1.6404,4.2542,2.3955,3.5030,13.3541,3.4160,15.2358,16.6951,1.6754,,2.3165,2.9887,5.9593,8.2716,3.1806,23.3578,5.0469,4.3294,3.8290,1.6760,16.8047,3.7447,24.4509,21.1862,3.9163,8.8333,31.9969,16.6736,2.6416,2.0736,10.4716,4.1123,28.6571,8.1769,1.7479,4.2266,7.0989,1.5475,1.8173,2.6757,15.0297,4.3709,8.7310,4.2181,7.1369,4.6660,14.1861,,4.4252,,1.8293,4.3036,2.0479,2.8705,2.2246,6.4471,8.5225,6.8511,2.6136,7.9634,7.5057,7.8390,20.7897,5.9299,9.3289,50.4006,3.6339,,34.6064,3.5289,4.8781,8.3899,7.1365,6.3468,12.6407,8.4532,,10.8146,7.1404,127.7374,8.5720,6.2765,4.9962,3.0705,6.6788
2014-08-19,6.3988,,5.0094,11.3403,3.7650,8.6316,3.6672,20.2367,2.4442,,1.3046,10.4818,3.0859,11.1006,1.6404,4.2542,2.3955,3.4863,13.4064,3.4066,15.2283,16.6571,1.6912,,2.3165,3.0058,5.9593,8.2502,3.1717,23.4963,5.0568,4.3294,3.8487,1.6760,16.8967,3.7532,25.0583,21.4270,3.9163,9.2373,32.2778,16.7332,2.6416,2.0648,10.3651,4.0767,28.3276,8.1858,1.7479,4.2499,7.1124,1.5353,1.8243,2.6832,15.0169,4.3868,8.6828,4.2132,7.1859,4.6660,14.2102,,4.4331,,1.8452,4.3564,2.0649,2.8512,2.2246,6.4836,8.5625,6.8017,2.6136,8.0913,7.5457,7.8390,20.6313,5.9299,9.3289,50.2835,3.6339,,35.1215,3.5510,4.9234,8.5204,7.0804,6.3403,12.5990,8.4366,,11.2071,7.3329,125.9633,8.6108,6.2585,5.1050,3.0838,6.8008
2014-08-20,6.3716,,5.0006,11.2160,3.7650,8.6316,3.6514,20.2367,2.4635,,1.2567,10.3326,3.0720,11.2180,1.6320,4.1893,2.3790,3.4529,13.3193,3.4254,15.1314,16.4251,1.6754,,2.3165,3.0398,5.9818,8.2449,3.1539,23.3281,5.0568,4.2717,3.8191,1.6760,17.0072,3.7532,24.8944,21.4174,3.9163,9.1692,32.1403,16.5288,2.6172,2.0648,10.4322,4.0198,29.5558,8.0884,1.7415,4.2072,7.0854,1.5414,1.8349,2.6757,14.8176,4.4027,8.6796,4.2279,7.0879,4.6265,14.1180,,4.4252,,1.8373,4.2919,2.0819,2.8769,2.2183,6.4349,8.4984,6.7524,2.6073,8.0285,7.4258,7.7954,20.2894,5.9007,9.2159,49.9710,3.6568,,35.7244,3.5437,4.8881,8.5301,7.2339,6.2615,12.4947,8.3288,,11.1714,7.2559,125.1669,8.5969,6.1638,5.0397,3.1105,6.8134
2014-08-21,6.2291,,4.9741,11.0590,3.8117,8.6316,3.7066,20.2367,2.4539,,1.2687,10.2855,3.0511,11.4137,1.6404,4.1649,2.3707,3.4529,13.2061,3.4160,14.9227,16.3186,1.6859,,2.3165,3.0455,5.9593,8.1861,3.1273,22.9124,5.0668,4.2635,3.8586,1.6760,16.9244,3.7447,24.6630,21.7640,3.9163,8.9990,31.6623,16.8184,2.6050,2.0473,10.3217,3.9913,29.2562,8.0884,1.7351,4.3313,7.0314,1.5353,1.8384,2.6606,14.9140,4.3311,8.6603,4.1886,7.1043,4.6265,14.2022,,4.4014,,1.8452,4.2626,2.0904,2.8833,2.2183,6.3619,8.5144,6.6895,2.6009,8.0145,7.4258,7.7809,20.2560,5.8812,9.2441,49.4145,3.6339,,37.6385,3.6101,4.8529,8.7573,7.1890,6.2943,12.3765,8.2873,,11.1306,7.5542,127.7374,8.5304,5.9293,5.0542,3.1038,6.8176
2014-08-22,6.2834,,4.9211,11.1898,3.8210,8.6316,3.6593,20.2367,2.4249,,1.3698,10.0735,3.0164,11.2102,1.6235,4.1406,2.3541,3.3943,13.0582,3.3972,14.9152,16.1665,1.6701,,2.3165,3.0228,5.9069,8.0686,3.0828,22.8233,5.0072,4.2140,3.8290,1.6698,16.7679,3.7107,24.4798,22.0144,3.9163,8.9990,31.8177,16.5459,2.5867,2.0121,10.2350,3.9984,27.6786,7.9555,1.7158,4.1840,6.9504,1.5230,1.7820,2.6417,14.5862,4.2676,8.5895,4.1296,7.0144,4.5949,14.5229,,4.4014,,1.8214,4.2450,2.0734,2.8833,2.2120,6.2645,8.3623,6.6446,2.5818,7.9750,7.3059,7.6648,20.1142,5.7838,9.1813,49.6976,3.6053,,36.9654,3.5806,4.7824,8.7307,7.2564,6.2747,12.2027,8.2043,,11.1357,7.7274,126.1604,8.4222,5.9970,5.0905,3.0505,6.6872
2014-08-25,6.3309,,4.9211,11.1244,3.8400,8.6316,3.7302,20.2367,2.4442,,1.4992,10.2070,3.0303,11.2180,1.6320,4.2055,2.3790,3.4027,13.0843,3.4066,14.9003,16.2730,1.6859,,2.3165,3.0171,5.9219,8.0633,3.0917,23.3578,5.0568,4.2470,3.8290,1.6760,16.7863,3.7192,24.4509,21.6485,3.9163,8.6880,31.3098,16.5033,2.6050,2.0297,10.1285,4.0269,27.8384,8.0618,1.7286,4.2809,6.9909,1.5230,1.7785,2.6908,14.5476,4.3232,8.6571,4.1886,7.0961,4.6344,14.7073,,4.5283,,1.8532,4.2685,2.1074,2.9025,2.2183,6.3010,8.4424,6.6536,2.5882,8.0099,7.3925,7.7809,20.4061,5.8228,9.3226,47.8425,3.6282,,37.4336,4.0235,4.7925,8.8201,7.4885,6.3009,12.2583,8.2375,,11.5689,7.7852,125.5848,8.6385,5.9293,5.1267,3.0505,6.7335
2014-08-26,6.1749,,4.8416,10.9477,3.8115,8.6316,3.6829,20.2367,2.6567,,1.4176,10.0343,2.9955,11.0223,1.6235,4.1811,2.3458,3.4027,12.9537,3.4536,14.4457,16.0600,1.6754,,2.3165,3.0853,5.9369,7.9351,3.0295,23.2489,4.9475,4.2222,3.6908,1.6698,17.1084,3.6428,24.1810,21.2440,3.9163,8.5564,30.2940,16.0349,2.5623,2.0121,10.0062,4.0056,26.9597,7.9466,1.7158,4.1491,6.9099,1.5107,1.7503,2.6643,14.6247,4.2358,8.3998,4.1149,6.9246,4.6344,14.4026,,4.6314,,1.8293,4.2509,2.1074,2.8128,2.2057,6.2036,8.2501,6.5997,2.5755,7.9541,7.1927,7.6793,19.8891,5.7157,9.2065,48.5455,3.5939,,38.0834,4.0604,4.7472,8.8782,7.3687,6.3468,12.1192,8.1048,,11.3651,7.4387,124.9777,8.8659,5.8076,5.2500,2.9706,6.5610
